,ITALY_N,SOUTH KOREA_N,LATVIA_N,LITHUANIA_N,POLAND_N,ROMANIA_N,UKRAINE_N,CZECH REPUBLIC_N,ESTONIA_N,BELGIUM_N,CHINA_N,INDIA_N,date
964,0.0,0.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,2017-10-10
965,0.0,0.0,3.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2017-10-11
966,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2017-10-12
967,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,2017-10-13
968,0.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,3.0,1.0,0.0,2017-10-14
969,0.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,2017-10-15
970,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,2017-10-16
971,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,2017-10-17
972,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,2017-10-18
973,0.0,0.0,2.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,2017-10-19
974,2.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2017-10-20
975,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,2017-10-21
976,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2017-10-22
977,9.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017-10-23
978,4.0,0.0,0.0,1.0,8.0,1.0,11.0,19.0,0.0,2.0,0.0,0.0,2017-10-24
979,4.0,0.0,2.0,7.0,1.0,2.0,6.0,21.0,1.0,0.0,0.0,1.0,2017-10-25
980,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,2017-10-26
981,4.0,0.0,0.0,0.0,2.0,3.0,3.0,5.0,2.0,0.0,0.0,0.0,2017-10-27
982,0.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,2017-10-28
983,5.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,2017-10-29
984,6.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2017-10-30
985,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,1.0,4.0,2.0,1.0,2017-10-31
986,0.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,2017-11-01
987,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2017-11-02
988,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2017-11-03
989,0.0,5.0,0.0,0.0,1.0,1.0,5.0,0.0,4.0,1.0,0.0,0.0,2017-11-04
990,0.0,0.0,1.0,1.0,3.0,1.0,5.0,3.0,2.0,0.0,1.0,0.0,2017-11-05
991,0.0,0.0,0.0,1.0,12.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2017-11-06
992,0.0,0.0,7.0,4.0,3.0,0.0,5.0,2.0,0.0,0.0,15.0,0.0,2017-11-07
993,1.0,0.0,2.0,2.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2017-11-08
994,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,2017-11-09
995,1.0,1.0,0.0,0.0,0.0,36.0,2.0,0.0,0.0,1.0,0.0,1.0,2017-11-10
996,1.0,0.0,0.0,0.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0,2017-11-11
997,0.0,0.0,0.0,1.0,3.0,0.0,5.0,2.0,5.0,1.0,1.0,0.0,2017-11-12
998,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,0.0,2017-11-13
999,1.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,1.0,2.0,2017-11-14
1000,0.0,0.0,5.0,5.0,1.0,1.0,1.0,2.0,3.0,0.0,7.0,0.0,2017-11-15
1001,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2017-11-16
1002,2.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,2017-11-17
1003,0.0,0.0,3.0,6.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2017-11-18
1004,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2017-11-19
1005,0.0,0.0,3.0,3.0,10.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2017-11-20
1006,0.0,0.0,1.0,1.0,4.0,1.0,3.0,37.0,0.0,0.0,0.0,0.0,2017-11-21
1007,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017-11-22
1008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2017-11-23
1009,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,2017-11-24
1010,0.0,1.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,2017-11-25
1011,0.0,0.0,1.0,1.0,6.0,1.0,7.0,10.0,0.0,0.0,0.0,6.0,2017-11-26
1012,0.0,0.0,1.0,1.0,11.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,2017-11-27
1013,1.0,1.0,0.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2017-11-28
1014,0.0,0.0,0.0,0.0,10.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2017-11-29
1015,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,2017-11-30
1016,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,2017-12-01
1017,2.0,0.0,1.0,1.0,8.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,2017-12-02
1018,1.0,0.0,4.0,5.0,12.0,1.0,51.0,1.0,2.0,3.0,2.0,1.0,2017-12-03
1019,3.0,0.0,0.0,39.0,3.0,0.0,5.0,1.0,1.0,0.0,4.0,0.0,2017-12-04
1020,1.0,2.0,0.0,2.0,5.0,0.0,5.0,1.0,0.0,2.0,2.0,2.0,2017-12-05
1021,4.0,0.0,2.0,0.0,0.0,1.0,7.0,2.0,3.0,1.0,3.0,1.0,2017-12-06
1022,0.0,1.0,1.0,1.0,3.0,0.0,10.0,6.0,1.0,0.0,0.0,1.0,2017-12-07
1023,9.0,1.0,0.0,0.0,14.0,0.0,21.0,1.0,2.0,10.0,1.0,1.0,2017-12-08
1024,3.0,1.0,1.0,2.0,4.0,0.0,10.0,0.0,3.0,2.0,1.0,1.0,2017-12-09
1025,2.0,0.0,2.0,0.0,7.0,1.0,13.0,0.0,3.0,0.0,3.0,1.0,2017-12-10
1026,3.0,0.0,2.0,0.0,7.0,5.0,10.0,0.0,1.0,1.0,1.0,1.0,2017-12-11
1027,10.0,0.0,1.0,0.0,3.0,5.0,6.0,1.0,1.0,2.0,0.0,2.0,2017-12-12
1028,4.0,0.0,1.0,0.0,2.0,10.0,1.0,5.0,1.0,0.0,2.0,0.0,2017-12-13
1029,1.0,0.0,1.0,2.0,1.0,6.0,0.0,2.0,1.0,1.0,0.0,1.0,2017-12-14
1030,7.0,4.0,1.0,1.0,8.0,0.0,6.0,0.0,2.0,0.0,1.0,1.0,2017-12-15
1031,5.0,1.0,2.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,2017-12-16
1032,3.0,2.0,2.0,2.0,5.0,3.0,14.0,1.0,5.0,0.0,2.0,0.0,2017-12-17
1033,3.0,0.0,0.0,1.0,4.0,47.0,3.0,0.0,0.0,1.0,1.0,0.0,2017-12-18
1034,9.0,0.0,3.0,4.0,14.0,15.0,7.0,28.0,0.0,0.0,1.0,0.0,2017-12-19
1035,12.0,0.0,0.0,4.0,0.0,10.0,32.0,5.0,0.0,0.0,1.0,0.0,2017-12-20
1036,5.0,2.0,0.0,0.0,1.0,7.0,13.0,11.0,0.0,0.0,2.0,0.0,2017-12-21
1037,10.0,19.0,0.0,0.0,1.0,3.0,3.0,10.0,0.0,0.0,1.0,0.0,2017-12-22
1038,1.0,4.0,0.0,0.0,1.0,4.0,3.0,8.0,0.0,1.0,1.0,0.0,2017-12-23
1039,1.0,0.0,0.0,0.0,2.0,1.0,2.0,17.0,0.0,1.0,2.0,0.0,2017-12-24
1040,4.0,2.0,1.0,0.0,2.0,5.0,5.0,16.0,0.0,0.0,2.0,0.0,2017-12-25
1041,4.0,2.0,0.0,1.0,3.0,1.0,4.0,10.0,0.0,2.0,1.0,0.0,2017-12-26
1042,6.0,0.0,1.0,1.0,44.0,7.0,112.0,5.0,0.0,2.0,2.0,0.0,2017-12-27
1043,1.0,1.0,1.0,1.0,19.0,4.0,50.0,13.0,0.0,0.0,2.0,1.0,2017-12-28
1044,1.0,0.0,0.0,0.0,3.0,5.0,10.0,44.0,0.0,0.0,1.0,1.0,2017-12-29
1045,7.0,5.0,0.0,0.0,3.0,1.0,7.0,10.0,5.0,0.0,0.0,2.0,2017-12-30
1046,4.0,3.0,1.0,0.0,2.0,1.0,5.0,10.0,3.0,1.0,3.0,0.0,2017-12-31
1047,2.0,0.0,0.0,0.0,6.0,3.0,5.0,6.0,2.0,0.0,3.0,0.0,2018-01-01
1048,2.0,1.0,5.0,4.0,7.0,0.0,6.0,4.0,0.0,6.0,1.0,0.0,2018-01-02
1049,13.0,0.0,0.0,5.0,12.0,0.0,6.0,5.0,1.0,10.0,0.0,0.0,2018-01-03
1050,10.0,1.0,1.0,3.0,21.0,2.0,39.0,3.0,0.0,16.0,0.0,0.0,2018-01-04
1051,5.0,1.0,0.0,11.0,16.0,0.0,29.0,3.0,3.0,9.0,2.0,0.0,2018-01-05
1052,14.0,0.0,1.0,3.0,12.0,3.0,13.0,1.0,4.0,4.0,5.0,3.0,2018-01-06
1053,7.0,0.0,0.0,1.0,12.0,2.0,10.0,4.0,0.0,4.0,0.0,3.0,2018-01-07
1054,25.0,0.0,0.0,5.0,9.0,1.0,8.0,6.0,0.0,2.0,3.0,0.0,2018-01-08
1055,19.0,0.0,0.0,1.0,13.0,0.0,3.0,3.0,0.0,4.0,2.0,0.0,2018-01-09
1056,4.0,0.0,1.0,1.0,4.0,3.0,43.0,4.0,0.0,39.0,2.0,0.0,2018-01-10
1057,9.0,0.0,0.0,36.0,10.0,26.0,12.0,4.0,4.0,11.0,1.0,1.0,2018-01-11
1058,9.0,0.0,2.0,2.0,14.0,1.0,16.0,2.0,1.0,11.0,2.0,2.0,2018-01-12
1059,0.0,0.0,2.0,6.0,11.0,1.0,12.0,0.0,4.0,8.0,2.0,0.0,2018-01-13
1060,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,3.0,2.0,4.0,0.0,2018-01-14
1061,2.0,0.0,1.0,2.0,11.0,0.0,6.0,2.0,1.0,3.0,1.0,0.0,2018-01-15
1062,6.0,0.0,4.0,4.0,8.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,2018-01-16
1063,10.0,0.0,3.0,3.0,11.0,2.0,11.0,9.0,1.0,0.0,1.0,0.0,2018-01-17
1064,7.0,0.0,2.0,2.0,3.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,2018-01-18
1065,9.0,0.0,0.0,1.0,3.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,2018-01-19
1066,5.0,0.0,1.0,1.0,11.0,0.0,11.0,1.0,1.0,1.0,1.0,0.0,2018-01-20
1067,0.0,0.0,3.0,3.0,8.0,4.0,6.0,3.0,0.0,3.0,0.0,0.0,2018-01-21
1068,0.0,0.0,2.0,0.0,5.0,0.0,4.0,5.0,1.0,3.0,1.0,1.0,2018-01-22
1069,1.0,0.0,2.0,1.0,5.0,0.0,10.0,1.0,6.0,1.0,1.0,0.0,2018-01-23
1070,10.0,0.0,0.0,1.0,5.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,2018-01-24
1071,2.0,3.0,1.0,1.0,4.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,2018-01-25
1072,11.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0,2.0,1.0,1.0,0.0,2018-01-26
1073,6.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,2.0,3.0,1.0,0.0,2018-01-27
1074,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,2018-01-28
1075,9.0,1.0,2.0,2.0,8.0,1.0,7.0,1.0,0.0,6.0,1.0,0.0,2018-01-29
1076,9.0,4.0,1.0,2.0,11.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,2018-01-30
1077,9.0,3.0,4.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2018-01-31
1078,7.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-02-01
1079,12.0,2.0,0.0,0.0,15.0,0.0,7.0,1.0,4.0,1.0,0.0,0.0,2018-02-02
1080,3.0,0.0,1.0,6.0,8.0,0.0,27.0,1.0,1.0,3.0,0.0,0.0,2018-02-03
1081,8.0,0.0,0.0,0.0,2.0,19.0,1.0,0.0,0.0,1.0,1.0,0.0,2018-02-04
1082,24.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2018-02-05
1083,3.0,0.0,0.0,0.0,2.0,0.0,2.0,12.0,1.0,1.0,3.0,0.0,2018-02-06
1084,32.0,0.0,0.0,0.0,19.0,1.0,4.0,5.0,6.0,0.0,1.0,0.0,2018-02-07
1085,5.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2018-02-08
1086,2.0,0.0,0.0,0.0,10.0,0.0,5.0,8.0,0.0,1.0,0.0,0.0,2018-02-09
1087,12.0,1.0,10.0,12.0,2.0,9.0,4.0,0.0,0.0,1.0,0.0,0.0,2018-02-10
1088,1.0,0.0,1.0,1.0,2.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,2018-02-11
1089,4.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2018-02-12
1090,2.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2018-02-13
1091,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-02-14
1092,0.0,0.0,0.0,0.0,47.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,2018-02-15
1093,7.0,1.0,2.0,28.0,16.0,14.0,6.0,2.0,1.0,7.0,14.0,0.0,2018-02-16
1094,8.0,0.0,0.0,5.0,12.0,10.0,7.0,1.0,1.0,2.0,5.0,0.0,2018-02-17
1095,3.0,0.0,0.0,1.0,15.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,2018-02-18
1096,2.0,0.0,1.0,14.0,8.0,8.0,4.0,0.0,3.0,0.0,12.0,0.0,2018-02-19
1097,2.0,1.0,0.0,5.0,8.0,5.0,2.0,1.0,0.0,6.0,4.0,0.0,2018-02-20
1098,0.0,0.0,0.0,0.0,4.0,10.0,4.0,3.0,2.0,2.0,1.0,0.0,2018-02-21
1099,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,0.0,2018-02-22
1100,7.0,3.0,1.0,0.0,4.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2018-02-23
1101,1.0,0.0,1.0,1.0,5.0,35.0,1.0,2.0,1.0,1.0,2.0,0.0,2018-02-24
1102,2.0,2.0,0.0,0.0,9.0,19.0,5.0,0.0,0.0,4.0,1.0,0.0,2018-02-25
1103,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2018-02-26
1104,1.0,1.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,2018-02-27
1105,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,2018-02-28
1106,0.0,2.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,3.0,0.0,2018-03-01
1107,3.0,2.0,1.0,0.0,12.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,2018-03-02
1108,0.0,1.0,0.0,3.0,4.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,2018-03-03
1109,0.0,2.0,0.0,0.0,8.0,2.0,7.0,6.0,16.0,1.0,0.0,0.0,2018-03-04
1110,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,6.0,1.0,0.0,2018-03-05
1111,0.0,0.0,1.0,1.0,4.0,0.0,20.0,0.0,1.0,2.0,1.0,0.0,2018-03-06
1112,2.0,0.0,10.0,1.0,2.0,1.0,4.0,45.0,1.0,1.0,3.0,1.0,2018-03-07
1113,10.0,0.0,1.0,0.0,32.0,4.0,11.0,25.0,2.0,0.0,0.0,0.0,2018-03-08
1114,3.0,0.0,1.0,2.0,2.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,2018-03-09
1115,5.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-10
1116,3.0,0.0,0.0,0.0,6.0,1.0,4.0,11.0,1.0,1.0,0.0,0.0,2018-03-11
1117,0.0,0.0,3.0,5.0,7.0,0.0,8.0,10.0,0.0,1.0,0.0,2.0,2018-03-12
1118,1.0,0.0,1.0,4.0,3.0,1.0,5.0,3.0,3.0,0.0,0.0,0.0,2018-03-13
1119,4.0,2.0,0.0,2.0,6.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,2018-03-14
1120,3.0,0.0,0.0,0.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,1.0,2018-03-15
1121,5.0,0.0,1.0,1.0,2.0,1.0,6.0,0.0,1.0,4.0,0.0,1.0,2018-03-16
1122,1.0,0.0,2.0,8.0,5.0,0.0,1.0,0.0,41.0,2.0,0.0,1.0,2018-03-17
1123,2.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,22.0,2.0,1.0,1.0,2018-03-18
1124,2.0,8.0,0.0,1.0,43.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,2018-03-19
1125,4.0,2.0,36.0,39.0,29.0,0.0,6.0,0.0,0.0,1.0,2.0,1.0,2018-03-20
1126,3.0,6.0,17.0,18.0,6.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,2018-03-21
1127,6.0,0.0,0.0,2.0,11.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,2018-03-22
1128,2.0,0.0,0.0,0.0,16.0,1.0,10.0,0.0,2.0,0.0,0.0,0.0,2018-03-23
1129,2.0,0.0,6.0,6.0,41.0,0.0,14.0,0.0,2.0,6.0,1.0,0.0,2018-03-24
1130,0.0,1.0,10.0,8.0,8.0,1.0,6.0,0.0,2.0,4.0,17.0,2.0,2018-03-25
1131,9.0,2.0,2.0,3.0,20.0,1.0,12.0,6.0,0.0,9.0,4.0,1.0,2018-03-26
1132,11.0,0.0,1.0,1.0,5.0,0.0,3.0,1.0,0.0,2.0,3.0,0.0,2018-03-27
1133,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2018-03-28
1134,3.0,1.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,1.0,2018-03-29
1135,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-03-30
1136,0.0,0.0,0.0,1.0,9.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,2018-03-31
1137,0.0,0.0,0.0,0.0,2.0,4.0,5.0,2.0,0.0,0.0,1.0,0.0,2018-04-01
1138,5.0,4.0,1.0,1.0,5.0,6.0,3.0,2.0,0.0,1.0,0.0,0.0,2018-04-02
1139,3.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2018-04-03
1140,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2018-04-04
1141,2.0,1.0,0.0,0.0,4.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,2018-04-05
1142,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2018-04-06
1143,0.0,0.0,0.0,0.0,6.0,1.0,8.0,0.0,0.0,2.0,0.0,0.0,2018-04-07
1144,1.0,2.0,1.0,0.0,3.0,2.0,3.0,4.0,2.0,0.0,3.0,0.0,2018-04-08
1145,0.0,2.0,2.0,2.0,6.0,2.0,3.0,3.0,0.0,0.0,2.0,0.0,2018-04-09
1146,1.0,2.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,2018-04-10
1147,7.0,0.0,2.0,2.0,0.0,0.0,1.0,8.0,1.0,0.0,1.0,0.0,2018-04-11
1148,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,2018-04-12
1149,6.0,0.0,0.0,0.0,31.0,1.0,2.0,8.0,0.0,4.0,0.0,0.0,2018-04-13
1150,0.0,0.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,2018-04-14
1151,0.0,0.0,0.0,1.0,4.0,20.0,0.0,4.0,0.0,1.0,3.0,0.0,2018-04-15
1152,0.0,1.0,0.0,7.0,5.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,2018-04-16
1153,1.0,1.0,1.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-04-17
1154,1.0,5.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2018-04-18
1155,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2018-04-19
1156,5.0,0.0,0.0,0.0,4.0,1.0,8.0,2.0,0.0,1.0,0.0,0.0,2018-04-20
1157,2.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0,2.0,1.0,1.0,0.0,2018-04-21
1158,0.0,3.0,1.0,1.0,7.0,9.0,6.0,2.0,2.0,2.0,2.0,0.0,2018-04-22
1159,1.0,0.0,0.0,0.0,8.0,1.0,8.0,2.0,6.0,1.0,4.0,0.0,2018-04-23
1160,2.0,1.0,3.0,2.0,4.0,1.0,5.0,2.0,0.0,0.0,3.0,0.0,2018-04-24
1161,0.0,1.0,1.0,1.0,8.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,2018-04-25
1162,3.0,0.0,8.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2018-04-26
1163,2.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,2018-04-27
1164,5.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2018-04-28
1165,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,2018-04-29
1166,4.0,0.0,0.0,0.0,2.0,1.0,23.0,1.0,2.0,6.0,2.0,0.0,2018-04-30
1167,3.0,0.0,0.0,4.0,5.0,0.0,36.0,1.0,0.0,3.0,1.0,0.0,2018-05-01
1168,1.0,0.0,0.0,0.0,3.0,0.0,14.0,3.0,3.0,1.0,0.0,2.0,2018-05-02
1169,2.0,1.0,2.0,2.0,9.0,1.0,9.0,7.0,0.0,2.0,0.0,3.0,2018-05-03
1170,1.0,0.0,0.0,0.0,10.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,2018-05-04
1171,10.0,0.0,1.0,1.0,3.0,23.0,7.0,0.0,1.0,1.0,3.0,0.0,2018-05-05
1172,0.0,0.0,0.0,0.0,4.0,18.0,9.0,0.0,0.0,1.0,0.0,1.0,2018-05-06
1173,2.0,0.0,0.0,0.0,3.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,2018-05-07
1174,1.0,1.0,1.0,1.0,4.0,0.0,20.0,0.0,0.0,3.0,1.0,0.0,2018-05-08
1175,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,20.0,1.0,2018-05-09
1176,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2018-05-10
1177,6.0,0.0,0.0,0.0,5.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-05-11
1178,9.0,0.0,0.0,2.0,7.0,3.0,7.0,0.0,0.0,1.0,3.0,0.0,2018-05-12
1179,5.0,0.0,0.0,1.0,12.0,0.0,5.0,1.0,4.0,1.0,0.0,0.0,2018-05-13
1180,3.0,0.0,0.0,0.0,5.0,2.0,45.0,2.0,0.0,6.0,1.0,1.0,2018-05-14
1181,1.0,0.0,0.0,4.0,10.0,0.0,17.0,3.0,0.0,2.0,12.0,0.0,2018-05-15
1182,1.0,0.0,4.0,4.0,0.0,42.0,1.0,1.0,0.0,6.0,9.0,0.0,2018-05-16
1183,9.0,0.0,0.0,0.0,0.0,19.0,4.0,1.0,0.0,5.0,2.0,1.0,2018-05-17
1184,2.0,0.0,0.0,0.0,3.0,11.0,5.0,1.0,0.0,0.0,1.0,0.0,2018-05-18
1185,8.0,0.0,0.0,0.0,5.0,7.0,3.0,0.0,1.0,1.0,1.0,0.0,2018-05-19
1186,4.0,0.0,0.0,0.0,2.0,6.0,3.0,3.0,0.0,2.0,1.0,0.0,2018-05-20
1187,1.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,2018-05-21
1188,1.0,0.0,1.0,1.0,1.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,2018-05-22
1189,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2018-05-23
1190,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-24
1191,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2018-05-25
1192,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,2018-05-26
1193,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,2018-05-27
1194,0.0,0.0,1.0,1.0,5.0,5.0,26.0,7.0,4.0,1.0,0.0,0.0,2018-05-28
1195,5.0,22.0,3.0,3.0,3.0,0.0,5.0,15.0,0.0,2.0,0.0,0.0,2018-05-29
1196,0.0,3.0,0.0,0.0,7.0,20.0,4.0,6.0,11.0,2.0,2.0,0.0,2018-05-30
1197,1.0,0.0,4.0,7.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,2018-05-31
1198,11.0,0.0,0.0,0.0,7.0,10.0,4.0,0.0,1.0,2.0,0.0,0.0,2018-06-01
1199,9.0,0.0,1.0,3.0,4.0,8.0,6.0,3.0,6.0,1.0,0.0,0.0,2018-06-02
1200,0.0,0.0,2.0,3.0,27.0,13.0,23.0,1.0,3.0,0.0,2.0,2.0,2018-06-03
1201,2.0,1.0,0.0,0.0,7.0,10.0,5.0,0.0,0.0,1.0,1.0,0.0,2018-06-04
1202,8.0,1.0,5.0,5.0,8.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2018-06-05
1203,0.0,2.0,3.0,4.0,2.0,30.0,2.0,1.0,2.0,0.0,1.0,0.0,2018-06-06
